,begin,end,link,counts
130,900.0,1800.0,34_28,171.0
131,900.0,1800.0,3_9,92.0
132,900.0,1800.0,4_10,188.0
133,900.0,1800.0,7_1,94.0
134,900.0,1800.0,7_13,103.0
135,900.0,1800.0,7_8,126.0
136,900.0,1800.0,8_14,81.0
137,900.0,1800.0,8_2,74.0
138,900.0,1800.0,8_7,64.0
139,900.0,1800.0,8_9,257.0
140,900.0,1800.0,9_10,81.0
141,900.0,1800.0,9_15,130.0
142,900.0,1800.0,9_3,97.0
143,900.0,1800.0,9_8,122.0
144,1800.0,2700.0,10_16,131.0
145,1800.0,2700.0,10_4,93.0
146,1800.0,2700.0,10_9,101.0
147,1800.0,2700.0,12_13,155.0
148,1800.0,2700.0,13_12,156.0
149,1800.0,2700.0,13_14,62.0
150,1800.0,2700.0,13_19,80.0
151,1800.0,2700.0,13_7,78.0
152,1800.0,2700.0,14_13,49.0
153,1800.0,2700.0,14_15,53.0
154,1800.0,2700.0,14_20,171.0
155,1800.0,2700.0,14_8,90.0
156,1800.0,2700.0,15_14,9.0
157,1800.0,2700.0,15_16,70.0
158,1800.0,2700.0,15_21,67.0
159,1800.0,2700.0,15_9,37.0
160,1800.0,2700.0,16_10,67.0
161,1800.0,2700.0,16_15,144.0
162,1800.0,2700.0,16_17,114.0
163,1800.0,2700.0,16_22,134.0
164,1800.0,2700.0,17_16,174.0
165,1800.0,2700.0,18_19,198.0
166,1800.0,2700.0,19_13,59.0
167,1800.0,2700.0,19_18,148.0
168,1800.0,2700.0,19_20,151.0
169,1800.0,2700.0,19_25,139.0
170,1800.0,2700.0,1_7,124.0
171,1800.0,2700.0,20_14,231.0
172,1800.0,2700.0,20_19,100.0
173,1800.0,2700.0,20_21,24.0
174,1800.0,2700.0,20_26,72.0
175,1800.0,2700.0,21_15,37.0
176,1800.0,2700.0,21_20,17.0
177,1800.0,2700.0,21_22,63.0
178,1800.0,2700.0,21_27,130.0
179,1800.0,2700.0,22_16,126.0
180,1800.0,2700.0,22_21,114.0
181,1800.0,2700.0,22_23,128.0
182,1800.0,2700.0,22_28,35.0
183,1800.0,2700.0,23_22,173.0
184,1800.0,2700.0,25_19,129.0
185,1800.0,2700.0,25_26,111.0
186,1800.0,2700.0,25_31,135.0
187,1800.0,2700.0,26_20,104.0
188,1800.0,2700.0,26_25,62.0
189,1800.0,2700.0,26_27,125.0
190,1800.0,2700.0,26_32,123.0
191,1800.0,2700.0,27_21,94.0
192,1800.0,2700.0,27_26,109.0
193,1800.0,2700.0,27_28,107.0
194,1800.0,2700.0,27_33,151.0
195,1800.0,2700.0,28_22,31.0
196,1800.0,2700.0,28_27,93.0
197,1800.0,2700.0,28_34,143.0
198,1800.0,2700.0,2_8,162.0
199,1800.0,2700.0,31_25,175.0
200,1800.0,2700.0,32_26,156.0
201,1800.0,2700.0,33_27,133.0
202,1800.0,2700.0,34_28,128.0
203,1800.0,2700.0,3_9,206.0
204,1800.0,2700.0,4_10,174.0
205,1800.0,2700.0,7_1,102.0
206,1800.0,2700.0,7_13,119.0
207,1800.0,2700.0,7_8,49.0
208,1800.0,2700.0,8_14,122.0
209,1800.0,2700.0,8_2,71.0
210,1800.0,2700.0,8_7,125.0
211,1800.0,2700.0,8_9,183.0
212,1800.0,2700.0,9_10,92.0
213,1800.0,2700.0,9_15,142.0
214,1800.0,2700.0,9_3,87.0
215,1800.0,2700.0,9_8,206.0
216,2700.0,3600.0,10_16,110.0
217,2700.0,3600.0,10_4,67.0
218,2700.0,3600.0,10_9,77.0
219,2700.0,3600.0,12_13,196.0
220,2700.0,3600.0,13_12,143.0
221,2700.0,3600.0,13_14,48.0
222,2700.0,3600.0,13_19,67.0
223,2700.0,3600.0,13_7,108.0
224,2700.0,3600.0,14_13,47.0
225,2700.0,3600.0,14_15,77.0
226,2700.0,3600.0,14_20,152.0
227,2700.0,3600.0,14_8,79.0
228,2700.0,3600.0,15_14,20.0
229,2700.0,3600.0,15_16,210.0
230,2700.0,3600.0,15_21,67.0
231,2700.0,3600.0,15_9,28.0
232,2700.0,3600.0,16_17,145.0
233,2700.0,3600.0,16_22,154.0
234,2700.0,3600.0,17_16,25.0
235,2700.0,3600.0,18_19,185.0
236,2700.0,3600.0,19_13,73.0
237,2700.0,3600.0,19_18,174.0
238,2700.0,3600.0,19_20,153.0
239,2700.0,3600.0,19_25,111.0
240,2700.0,3600.0,1_7,224.0
241,2700.0,3600.0,20_14,233.0
242,2700.0,3600.0,20_19,94.0
243,2700.0,3600.0,20_21,10.0
244,2700.0,3600.0,20_26,80.0
245,2700.0,3600.0,21_15,28.0
246,2700.0,3600.0,21_20,10.0
247,2700.0,3600.0,21_22,107.0
248,2700.0,3600.0,21_27,132.0
249,2700.0,3600.0,22_16,131.0
250,2700.0,3600.0,22_21,75.0
251,2700.0,3600.0,22_23,184.0
252,2700.0,3600.0,22_28,36.0
253,2700.0,3600.0,23_22,131.0
254,2700.0,3600.0,25_19,160.0
255,2700.0,3600.0,25_26,119.0
256,2700.0,3600.0,25_31,97.0
257,2700.0,3600.0,26_20,90.0
258,2700.0,3600.0,26_25,81.0
259,2700.0,3600.0,26_27,175.0
260,2700.0,3600.0,26_32,145.0
261,2700.0,3600.0,27_21,149.0
262,2700.0,3600.0,27_26,136.0
263,2700.0,3600.0,27_28,128.0
264,2700.0,3600.0,27_33,153.0
265,2700.0,3600.0,28_22,21.0
266,2700.0,3600.0,28_27,54.0
267,2700.0,3600.0,28_34,165.0
268,2700.0,3600.0,2_8,121.0
269,2700.0,3600.0,31_25,191.0
270,2700.0,3600.0,32_26,209.0
271,2700.0,3600.0,33_27,195.0
272,2700.0,3600.0,34_28,85.0
273,2700.0,3600.0,3_9,163.0
274,2700.0,3600.0,4_10,189.0
275,2700.0,3600.0,7_1,99.0
276,2700.0,3600.0,7_13,106.0
277,2700.0,3600.0,7_8,153.0
278,2700.0,3600.0,8_14,107.0
279,2700.0,3600.0,8_2,102.0
280,2700.0,3600.0,8_7,86.0
281,2700.0,3600.0,8_9,229.0
282,2700.0,3600.0,9_10,98.0
283,2700.0,3600.0,9_15,137.0
284,2700.0,3600.0,9_3,96.0
285,2700.0,3600.0,9_8,169.0
