,begin,end,link,counts
206,1800.0,2700.0,7_13,109.0
207,1800.0,2700.0,7_8,45.0
208,1800.0,2700.0,8_14,102.0
209,1800.0,2700.0,8_2,102.0
210,1800.0,2700.0,8_7,112.0
211,1800.0,2700.0,8_9,233.0
212,1800.0,2700.0,9_10,87.0
213,1800.0,2700.0,9_15,121.0
214,1800.0,2700.0,9_3,88.0
215,1800.0,2700.0,9_8,124.0
216,2700.0,3600.0,10_16,92.0
217,2700.0,3600.0,10_4,96.0
218,2700.0,3600.0,10_9,70.0
219,2700.0,3600.0,12_13,137.0
220,2700.0,3600.0,13_12,108.0
221,2700.0,3600.0,13_14,59.0
222,2700.0,3600.0,13_19,35.0
223,2700.0,3600.0,13_7,20.0
224,2700.0,3600.0,14_13,51.0
225,2700.0,3600.0,14_15,34.0
226,2700.0,3600.0,14_20,140.0
227,2700.0,3600.0,14_8,103.0
228,2700.0,3600.0,15_14,11.0
229,2700.0,3600.0,15_16,77.0
230,2700.0,3600.0,15_21,64.0
231,2700.0,3600.0,15_9,49.0
232,2700.0,3600.0,16_17,46.0
233,2700.0,3600.0,16_22,122.0
234,2700.0,3600.0,18_19,146.0
235,2700.0,3600.0,19_13,40.0
236,2700.0,3600.0,19_18,144.0
237,2700.0,3600.0,19_20,114.0
238,2700.0,3600.0,19_25,105.0
239,2700.0,3600.0,1_7,107.0
240,2700.0,3600.0,20_14,238.0
241,2700.0,3600.0,20_19,74.0
242,2700.0,3600.0,20_21,7.0
243,2700.0,3600.0,20_26,85.0
244,2700.0,3600.0,21_15,87.0
245,2700.0,3600.0,21_20,21.0
246,2700.0,3600.0,21_22,79.0
247,2700.0,3600.0,21_27,102.0
248,2700.0,3600.0,22_16,82.0
249,2700.0,3600.0,22_21,61.0
250,2700.0,3600.0,22_23,104.0
251,2700.0,3600.0,22_28,33.0
252,2700.0,3600.0,23_22,146.0
253,2700.0,3600.0,25_19,147.0
254,2700.0,3600.0,25_26,93.0
255,2700.0,3600.0,25_31,122.0
256,2700.0,3600.0,26_20,126.0
257,2700.0,3600.0,26_25,117.0
258,2700.0,3600.0,26_27,133.0
259,2700.0,3600.0,26_32,135.0
260,2700.0,3600.0,27_21,186.0
261,2700.0,3600.0,27_26,142.0
262,2700.0,3600.0,27_28,108.0
263,2700.0,3600.0,27_33,108.0
264,2700.0,3600.0,28_22,38.0
265,2700.0,3600.0,28_27,140.0
266,2700.0,3600.0,28_34,140.0
267,2700.0,3600.0,2_8,144.0
268,2700.0,3600.0,31_25,132.0
269,2700.0,3600.0,32_26,198.0
270,2700.0,3600.0,33_27,166.0
271,2700.0,3600.0,34_28,194.0
272,2700.0,3600.0,3_9,104.0
273,2700.0,3600.0,4_10,130.0
274,2700.0,3600.0,7_1,50.0
275,2700.0,3600.0,7_13,62.0
276,2700.0,3600.0,7_8,157.0
277,2700.0,3600.0,8_14,96.0
278,2700.0,3600.0,8_2,91.0
279,2700.0,3600.0,8_7,66.0
280,2700.0,3600.0,8_9,259.0
281,2700.0,3600.0,9_10,115.0
282,2700.0,3600.0,9_15,99.0
283,2700.0,3600.0,9_3,84.0
284,2700.0,3600.0,9_8,120.0
