,begin,end,link,counts
100,900.0,1800.0,20_19,85.0
101,900.0,1800.0,20_21,9.0
102,900.0,1800.0,20_26,79.0
103,900.0,1800.0,21_15,58.0
104,900.0,1800.0,21_20,7.0
105,900.0,1800.0,21_22,77.0
106,900.0,1800.0,21_27,138.0
107,900.0,1800.0,22_16,112.0
108,900.0,1800.0,22_21,90.0
109,900.0,1800.0,22_23,174.0
110,900.0,1800.0,22_28,52.0
111,900.0,1800.0,23_22,117.0
112,900.0,1800.0,25_19,134.0
113,900.0,1800.0,25_26,109.0
114,900.0,1800.0,25_31,143.0
115,900.0,1800.0,26_20,110.0
116,900.0,1800.0,26_25,93.0
117,900.0,1800.0,26_27,139.0
118,900.0,1800.0,26_32,129.0
119,900.0,1800.0,27_21,155.0
120,900.0,1800.0,27_26,156.0
121,900.0,1800.0,27_28,95.0
122,900.0,1800.0,27_33,131.0
123,900.0,1800.0,28_22,35.0
124,900.0,1800.0,28_27,129.0
125,900.0,1800.0,28_34,143.0
126,900.0,1800.0,2_8,169.0
127,900.0,1800.0,31_25,184.0
128,900.0,1800.0,32_26,166.0
129,900.0,1800.0,33_27,119.0
130,900.0,1800.0,34_28,146.0
131,900.0,1800.0,3_9,139.0
132,900.0,1800.0,4_10,145.0
133,900.0,1800.0,7_1,119.0
134,900.0,1800.0,7_13,131.0
135,900.0,1800.0,7_8,88.0
136,900.0,1800.0,8_14,102.0
137,900.0,1800.0,8_2,73.0
138,900.0,1800.0,8_7,125.0
139,900.0,1800.0,8_9,230.0
140,900.0,1800.0,9_10,113.0
141,900.0,1800.0,9_15,126.0
142,900.0,1800.0,9_3,115.0
143,900.0,1800.0,9_8,184.0
144,1800.0,2700.0,10_16,114.0
145,1800.0,2700.0,10_4,96.0
146,1800.0,2700.0,10_9,104.0
147,1800.0,2700.0,12_13,124.0
148,1800.0,2700.0,13_12,129.0
149,1800.0,2700.0,13_14,84.0
150,1800.0,2700.0,13_19,57.0
151,1800.0,2700.0,13_7,81.0
152,1800.0,2700.0,14_13,57.0
153,1800.0,2700.0,14_15,66.0
154,1800.0,2700.0,14_20,165.0
155,1800.0,2700.0,14_8,127.0
156,1800.0,2700.0,15_14,22.0
157,1800.0,2700.0,15_16,124.0
158,1800.0,2700.0,15_21,79.0
159,1800.0,2700.0,15_9,23.0
160,1800.0,2700.0,16_10,39.0
161,1800.0,2700.0,16_15,80.0
162,1800.0,2700.0,16_17,153.0
163,1800.0,2700.0,16_22,131.0
164,1800.0,2700.0,17_16,112.0
165,1800.0,2700.0,18_19,169.0
166,1800.0,2700.0,19_13,40.0
167,1800.0,2700.0,19_18,152.0
168,1800.0,2700.0,19_20,146.0
169,1800.0,2700.0,19_25,128.0
170,1800.0,2700.0,1_7,173.0
171,1800.0,2700.0,20_14,231.0
172,1800.0,2700.0,20_19,92.0
173,1800.0,2700.0,20_21,16.0
174,1800.0,2700.0,20_26,85.0
175,1800.0,2700.0,21_15,23.0
176,1800.0,2700.0,21_20,9.0
177,1800.0,2700.0,21_22,94.0
178,1800.0,2700.0,21_27,158.0
179,1800.0,2700.0,22_16,157.0
180,1800.0,2700.0,22_21,108.0
181,1800.0,2700.0,22_23,166.0
182,1800.0,2700.0,22_28,37.0
183,1800.0,2700.0,23_22,191.0
184,1800.0,2700.0,25_19,147.0
185,1800.0,2700.0,25_26,102.0
186,1800.0,2700.0,25_31,155.0
187,1800.0,2700.0,26_20,102.0
188,1800.0,2700.0,26_25,136.0
189,1800.0,2700.0,26_27,140.0
190,1800.0,2700.0,26_32,110.0
191,1800.0,2700.0,27_21,161.0
192,1800.0,2700.0,27_26,124.0
193,1800.0,2700.0,27_28,127.0
194,1800.0,2700.0,27_33,152.0
195,1800.0,2700.0,28_22,48.0
196,1800.0,2700.0,28_27,109.0
197,1800.0,2700.0,28_34,167.0
198,1800.0,2700.0,2_8,149.0
199,1800.0,2700.0,31_25,137.0
200,1800.0,2700.0,32_26,196.0
201,1800.0,2700.0,33_27,160.0
202,1800.0,2700.0,34_28,157.0
203,1800.0,2700.0,3_9,173.0
204,1800.0,2700.0,4_10,162.0
205,1800.0,2700.0,7_1,98.0
206,1800.0,2700.0,7_13,127.0
207,1800.0,2700.0,7_8,40.0
208,1800.0,2700.0,8_14,95.0
209,1800.0,2700.0,8_2,75.0
210,1800.0,2700.0,8_7,99.0
211,1800.0,2700.0,8_9,221.0
212,1800.0,2700.0,9_10,108.0
213,1800.0,2700.0,9_15,129.0
214,1800.0,2700.0,9_3,89.0
215,1800.0,2700.0,9_8,183.0
216,2700.0,3600.0,10_16,86.0
217,2700.0,3600.0,10_4,46.0
218,2700.0,3600.0,10_9,85.0
219,2700.0,3600.0,12_13,98.0
220,2700.0,3600.0,13_12,82.0
221,2700.0,3600.0,13_14,57.0
222,2700.0,3600.0,13_19,42.0
223,2700.0,3600.0,13_7,55.0
224,2700.0,3600.0,14_13,32.0
225,2700.0,3600.0,14_15,28.0
226,2700.0,3600.0,14_20,143.0
227,2700.0,3600.0,14_8,50.0
228,2700.0,3600.0,15_14,8.0
229,2700.0,3600.0,15_16,148.0
230,2700.0,3600.0,15_21,111.0
231,2700.0,3600.0,15_9,33.0
232,2700.0,3600.0,16_17,123.0
233,2700.0,3600.0,16_22,132.0
234,2700.0,3600.0,17_16,15.0
235,2700.0,3600.0,18_19,168.0
236,2700.0,3600.0,19_13,21.0
237,2700.0,3600.0,19_18,134.0
238,2700.0,3600.0,19_20,154.0
239,2700.0,3600.0,19_25,116.0
240,2700.0,3600.0,1_7,129.0
241,2700.0,3600.0,20_14,148.0
242,2700.0,3600.0,20_19,61.0
243,2700.0,3600.0,20_21,23.0
244,2700.0,3600.0,20_26,95.0
245,2700.0,3600.0,21_15,32.0
246,2700.0,3600.0,21_20,19.0
247,2700.0,3600.0,21_22,124.0
248,2700.0,3600.0,21_27,137.0
249,2700.0,3600.0,22_16,94.0
250,2700.0,3600.0,22_21,48.0
251,2700.0,3600.0,22_23,145.0
252,2700.0,3600.0,22_28,28.0
253,2700.0,3600.0,23_22,155.0
254,2700.0,3600.0,25_19,165.0
255,2700.0,3600.0,25_26,97.0
256,2700.0,3600.0,25_31,109.0
257,2700.0,3600.0,26_20,91.0
258,2700.0,3600.0,26_25,110.0
259,2700.0,3600.0,26_27,149.0
260,2700.0,3600.0,26_32,131.0
261,2700.0,3600.0,27_21,173.0
262,2700.0,3600.0,27_26,135.0
263,2700.0,3600.0,27_28,94.0
264,2700.0,3600.0,27_33,134.0
265,2700.0,3600.0,28_22,49.0
266,2700.0,3600.0,28_27,75.0
267,2700.0,3600.0,28_34,121.0
268,2700.0,3600.0,2_8,187.0
269,2700.0,3600.0,31_25,146.0
270,2700.0,3600.0,32_26,143.0
271,2700.0,3600.0,33_27,160.0
272,2700.0,3600.0,34_28,142.0
273,2700.0,3600.0,3_9,134.0
274,2700.0,3600.0,4_10,173.0
275,2700.0,3600.0,7_1,95.0
276,2700.0,3600.0,7_13,96.0
277,2700.0,3600.0,7_8,114.0
278,2700.0,3600.0,8_14,92.0
279,2700.0,3600.0,8_2,86.0
280,2700.0,3600.0,8_7,99.0
281,2700.0,3600.0,8_9,234.0
282,2700.0,3600.0,9_10,62.0
283,2700.0,3600.0,9_15,183.0
284,2700.0,3600.0,9_3,82.0
285,2700.0,3600.0,9_8,175.0
