,begin,end,link,counts
174,1800.0,2700.0,20_26,81.0
175,1800.0,2700.0,21_15,22.0
176,1800.0,2700.0,21_20,16.0
177,1800.0,2700.0,21_22,102.0
178,1800.0,2700.0,21_27,135.0
179,1800.0,2700.0,22_16,176.0
180,1800.0,2700.0,22_21,90.0
181,1800.0,2700.0,22_23,146.0
182,1800.0,2700.0,22_28,34.0
183,1800.0,2700.0,23_22,186.0
184,1800.0,2700.0,25_19,126.0
185,1800.0,2700.0,25_26,104.0
186,1800.0,2700.0,25_31,128.0
187,1800.0,2700.0,26_20,125.0
188,1800.0,2700.0,26_25,65.0
189,1800.0,2700.0,26_27,130.0
190,1800.0,2700.0,26_32,129.0
191,1800.0,2700.0,27_21,149.0
192,1800.0,2700.0,27_26,99.0
193,1800.0,2700.0,27_28,85.0
194,1800.0,2700.0,27_33,116.0
195,1800.0,2700.0,28_22,69.0
196,1800.0,2700.0,28_27,97.0
197,1800.0,2700.0,28_34,122.0
198,1800.0,2700.0,2_8,115.0
199,1800.0,2700.0,31_25,149.0
200,1800.0,2700.0,32_26,192.0
201,1800.0,2700.0,33_27,125.0
202,1800.0,2700.0,34_28,206.0
203,1800.0,2700.0,3_9,170.0
204,1800.0,2700.0,4_10,108.0
205,1800.0,2700.0,7_1,83.0
206,1800.0,2700.0,7_13,114.0
207,1800.0,2700.0,7_8,119.0
208,1800.0,2700.0,8_14,122.0
209,1800.0,2700.0,8_2,91.0
210,1800.0,2700.0,8_7,65.0
211,1800.0,2700.0,8_9,255.0
212,1800.0,2700.0,9_10,125.0
213,1800.0,2700.0,9_15,114.0
214,1800.0,2700.0,9_3,99.0
215,1800.0,2700.0,9_8,139.0
216,2700.0,3600.0,10_16,50.0
217,2700.0,3600.0,10_4,83.0
218,2700.0,3600.0,10_9,56.0
219,2700.0,3600.0,12_13,159.0
220,2700.0,3600.0,13_12,108.0
221,2700.0,3600.0,13_14,121.0
222,2700.0,3600.0,13_19,58.0
223,2700.0,3600.0,13_7,84.0
224,2700.0,3600.0,14_13,45.0
225,2700.0,3600.0,14_15,67.0
226,2700.0,3600.0,14_20,191.0
227,2700.0,3600.0,14_8,100.0
228,2700.0,3600.0,15_14,14.0
229,2700.0,3600.0,15_16,158.0
230,2700.0,3600.0,15_21,57.0
231,2700.0,3600.0,15_9,29.0
232,2700.0,3600.0,16_10,39.0
233,2700.0,3600.0,16_17,134.0
234,2700.0,3600.0,16_22,85.0
235,2700.0,3600.0,17_16,31.0
236,2700.0,3600.0,18_19,142.0
237,2700.0,3600.0,19_13,37.0
238,2700.0,3600.0,19_18,164.0
239,2700.0,3600.0,19_20,143.0
240,2700.0,3600.0,19_25,145.0
241,2700.0,3600.0,1_7,110.0
242,2700.0,3600.0,20_14,137.0
243,2700.0,3600.0,20_19,132.0
244,2700.0,3600.0,20_21,25.0
245,2700.0,3600.0,20_26,107.0
246,2700.0,3600.0,21_15,29.0
247,2700.0,3600.0,21_20,19.0
248,2700.0,3600.0,21_22,107.0
249,2700.0,3600.0,21_27,104.0
250,2700.0,3600.0,22_16,124.0
251,2700.0,3600.0,22_21,56.0
252,2700.0,3600.0,22_23,125.0
253,2700.0,3600.0,22_28,13.0
254,2700.0,3600.0,23_22,180.0
255,2700.0,3600.0,25_19,153.0
256,2700.0,3600.0,25_26,99.0
257,2700.0,3600.0,25_31,139.0
258,2700.0,3600.0,26_20,106.0
259,2700.0,3600.0,26_25,68.0
260,2700.0,3600.0,26_27,143.0
261,2700.0,3600.0,26_32,152.0
262,2700.0,3600.0,27_21,170.0
263,2700.0,3600.0,27_26,93.0
264,2700.0,3600.0,27_28,107.0
265,2700.0,3600.0,27_33,148.0
266,2700.0,3600.0,28_22,54.0
267,2700.0,3600.0,28_27,108.0
268,2700.0,3600.0,28_34,119.0
269,2700.0,3600.0,2_8,172.0
270,2700.0,3600.0,31_25,180.0
271,2700.0,3600.0,32_26,192.0
272,2700.0,3600.0,33_27,209.0
273,2700.0,3600.0,34_28,192.0
274,2700.0,3600.0,3_9,129.0
275,2700.0,3600.0,4_10,75.0
276,2700.0,3600.0,7_1,93.0
277,2700.0,3600.0,7_13,68.0
278,2700.0,3600.0,7_8,78.0
279,2700.0,3600.0,8_14,109.0
280,2700.0,3600.0,8_2,85.0
281,2700.0,3600.0,8_7,87.0
282,2700.0,3600.0,8_9,227.0
283,2700.0,3600.0,9_10,87.0
284,2700.0,3600.0,9_15,108.0
285,2700.0,3600.0,9_3,96.0
286,2700.0,3600.0,9_8,174.0
