,begin,end,link,counts
85,900.0,1800.0,15_16,57.0
86,900.0,1800.0,15_21,72.0
87,900.0,1800.0,15_9,30.0
88,900.0,1800.0,16_10,88.0
89,900.0,1800.0,16_15,135.0
90,900.0,1800.0,16_17,101.0
91,900.0,1800.0,16_22,143.0
92,900.0,1800.0,17_16,213.0
93,900.0,1800.0,18_19,164.0
94,900.0,1800.0,19_13,59.0
95,900.0,1800.0,19_18,124.0
96,900.0,1800.0,19_20,116.0
97,900.0,1800.0,19_25,142.0
98,900.0,1800.0,1_7,121.0
99,900.0,1800.0,20_14,214.0
100,900.0,1800.0,20_19,94.0
101,900.0,1800.0,20_21,6.0
102,900.0,1800.0,20_26,79.0
103,900.0,1800.0,21_15,84.0
104,900.0,1800.0,21_20,7.0
105,900.0,1800.0,21_22,88.0
106,900.0,1800.0,21_27,102.0
107,900.0,1800.0,22_16,150.0
108,900.0,1800.0,22_21,84.0
109,900.0,1800.0,22_23,154.0
110,900.0,1800.0,22_28,59.0
111,900.0,1800.0,23_22,189.0
112,900.0,1800.0,25_19,119.0
113,900.0,1800.0,25_26,131.0
114,900.0,1800.0,25_31,124.0
115,900.0,1800.0,26_20,109.0
116,900.0,1800.0,26_25,79.0
117,900.0,1800.0,26_27,187.0
118,900.0,1800.0,26_32,121.0
119,900.0,1800.0,27_21,169.0
120,900.0,1800.0,27_26,82.0
121,900.0,1800.0,27_28,120.0
122,900.0,1800.0,27_33,146.0
123,900.0,1800.0,28_22,35.0
124,900.0,1800.0,28_27,83.0
125,900.0,1800.0,28_34,180.0
126,900.0,1800.0,2_8,200.0
127,900.0,1800.0,31_25,150.0
128,900.0,1800.0,32_26,194.0
129,900.0,1800.0,33_27,174.0
130,900.0,1800.0,34_28,209.0
131,900.0,1800.0,3_9,167.0
132,900.0,1800.0,4_10,161.0
133,900.0,1800.0,7_1,144.0
134,900.0,1800.0,7_13,75.0
135,900.0,1800.0,7_8,98.0
136,900.0,1800.0,8_14,139.0
137,900.0,1800.0,8_2,72.0
138,900.0,1800.0,8_7,102.0
139,900.0,1800.0,8_9,195.0
140,900.0,1800.0,9_10,80.0
141,900.0,1800.0,9_15,146.0
142,900.0,1800.0,9_3,73.0
143,900.0,1800.0,9_8,200.0
144,1800.0,2700.0,10_16,91.0
145,1800.0,2700.0,10_4,109.0
146,1800.0,2700.0,10_9,108.0
147,1800.0,2700.0,12_13,193.0
148,1800.0,2700.0,13_12,85.0
149,1800.0,2700.0,13_14,17.0
150,1800.0,2700.0,13_19,62.0
151,1800.0,2700.0,13_7,90.0
152,1800.0,2700.0,14_13,39.0
153,1800.0,2700.0,14_15,56.0
154,1800.0,2700.0,14_20,168.0
155,1800.0,2700.0,14_8,128.0
156,1800.0,2700.0,15_14,4.0
157,1800.0,2700.0,15_16,185.0
158,1800.0,2700.0,15_21,43.0
159,1800.0,2700.0,15_9,24.0
160,1800.0,2700.0,16_10,49.0
161,1800.0,2700.0,16_15,121.0
162,1800.0,2700.0,16_17,182.0
163,1800.0,2700.0,16_22,157.0
164,1800.0,2700.0,17_16,129.0
165,1800.0,2700.0,18_19,182.0
166,1800.0,2700.0,19_13,56.0
167,1800.0,2700.0,19_18,133.0
168,1800.0,2700.0,19_20,155.0
169,1800.0,2700.0,19_25,149.0
170,1800.0,2700.0,1_7,182.0
171,1800.0,2700.0,20_14,245.0
172,1800.0,2700.0,20_19,127.0
173,1800.0,2700.0,20_21,3.0
174,1800.0,2700.0,20_26,51.0
175,1800.0,2700.0,21_15,24.0
176,1800.0,2700.0,21_20,7.0
177,1800.0,2700.0,21_22,81.0
178,1800.0,2700.0,21_27,130.0
179,1800.0,2700.0,22_16,166.0
180,1800.0,2700.0,22_21,114.0
181,1800.0,2700.0,22_23,186.0
182,1800.0,2700.0,22_28,46.0
183,1800.0,2700.0,23_22,233.0
184,1800.0,2700.0,25_19,128.0
185,1800.0,2700.0,25_26,142.0
186,1800.0,2700.0,25_31,129.0
187,1800.0,2700.0,26_20,89.0
188,1800.0,2700.0,26_25,81.0
189,1800.0,2700.0,26_27,178.0
190,1800.0,2700.0,26_32,129.0
191,1800.0,2700.0,27_21,151.0
192,1800.0,2700.0,27_26,111.0
193,1800.0,2700.0,27_28,103.0
194,1800.0,2700.0,27_33,152.0
195,1800.0,2700.0,28_22,29.0
196,1800.0,2700.0,28_27,74.0
197,1800.0,2700.0,28_34,149.0
198,1800.0,2700.0,2_8,141.0
199,1800.0,2700.0,31_25,178.0
200,1800.0,2700.0,32_26,193.0
201,1800.0,2700.0,33_27,142.0
202,1800.0,2700.0,34_28,117.0
203,1800.0,2700.0,3_9,110.0
204,1800.0,2700.0,4_10,152.0
205,1800.0,2700.0,7_1,125.0
206,1800.0,2700.0,7_13,80.0
207,1800.0,2700.0,7_8,85.0
208,1800.0,2700.0,8_14,155.0
209,1800.0,2700.0,8_2,85.0
210,1800.0,2700.0,8_7,85.0
211,1800.0,2700.0,8_9,199.0
212,1800.0,2700.0,9_10,108.0
213,1800.0,2700.0,9_15,83.0
214,1800.0,2700.0,9_3,92.0
215,1800.0,2700.0,9_8,161.0
216,2700.0,3600.0,10_16,103.0
217,2700.0,3600.0,10_4,79.0
218,2700.0,3600.0,10_9,64.0
219,2700.0,3600.0,12_13,197.0
220,2700.0,3600.0,13_12,113.0
221,2700.0,3600.0,13_14,62.0
222,2700.0,3600.0,13_19,49.0
223,2700.0,3600.0,13_7,73.0
224,2700.0,3600.0,14_13,54.0
225,2700.0,3600.0,14_15,78.0
226,2700.0,3600.0,14_20,167.0
227,2700.0,3600.0,14_8,86.0
228,2700.0,3600.0,15_14,37.0
229,2700.0,3600.0,15_16,147.0
230,2700.0,3600.0,15_21,58.0
231,2700.0,3600.0,15_9,18.0
232,2700.0,3600.0,16_17,125.0
233,2700.0,3600.0,16_22,138.0
234,2700.0,3600.0,18_19,125.0
235,2700.0,3600.0,19_13,58.0
236,2700.0,3600.0,19_18,112.0
237,2700.0,3600.0,19_20,120.0
238,2700.0,3600.0,19_25,129.0
239,2700.0,3600.0,1_7,108.0
240,2700.0,3600.0,20_14,241.0
241,2700.0,3600.0,20_19,88.0
242,2700.0,3600.0,20_21,4.0
243,2700.0,3600.0,20_26,89.0
244,2700.0,3600.0,21_15,18.0
245,2700.0,3600.0,21_20,8.0
246,2700.0,3600.0,21_22,105.0
247,2700.0,3600.0,21_27,161.0
248,2700.0,3600.0,22_16,80.0
249,2700.0,3600.0,22_21,45.0
250,2700.0,3600.0,22_23,159.0
251,2700.0,3600.0,22_28,43.0
252,2700.0,3600.0,23_22,160.0
253,2700.0,3600.0,25_19,149.0
254,2700.0,3600.0,25_26,83.0
255,2700.0,3600.0,25_31,160.0
256,2700.0,3600.0,26_20,124.0
257,2700.0,3600.0,26_25,91.0
258,2700.0,3600.0,26_27,124.0
259,2700.0,3600.0,26_32,150.0
260,2700.0,3600.0,27_21,196.0
261,2700.0,3600.0,27_26,123.0
262,2700.0,3600.0,27_28,102.0
263,2700.0,3600.0,27_33,122.0
264,2700.0,3600.0,28_22,23.0
265,2700.0,3600.0,28_27,103.0
266,2700.0,3600.0,28_34,144.0
267,2700.0,3600.0,2_8,163.0
268,2700.0,3600.0,31_25,163.0
269,2700.0,3600.0,32_26,175.0
270,2700.0,3600.0,33_27,187.0
271,2700.0,3600.0,34_28,108.0
272,2700.0,3600.0,3_9,153.0
273,2700.0,3600.0,4_10,171.0
274,2700.0,3600.0,7_1,95.0
275,2700.0,3600.0,7_13,48.0
276,2700.0,3600.0,7_8,99.0
277,2700.0,3600.0,8_14,126.0
278,2700.0,3600.0,8_2,71.0
279,2700.0,3600.0,8_7,83.0
280,2700.0,3600.0,8_9,226.0
281,2700.0,3600.0,9_10,117.0
282,2700.0,3600.0,9_15,95.0
283,2700.0,3600.0,9_3,77.0
284,2700.0,3600.0,9_8,166.0
